kode_prov,kode_kab,kode_kec,kode_desa,kode_sls,kode_subsls,id_rt,id_art,r420a,r420b,r421,r421_desk,r422,r423,r424,r425,r426,r421_kode
14,1,60,8,4,0,8,1,1.0,1.0,03,KEBUN SAWIT SENDIRI,1.0,0.0,10,1.0,1.0,3.0
14,1,60,6,3,0,32,1,1.0,1.0,03,KEBUN KARET MILIK SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,6,3,0,25,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,3.0,0.0,11,2.0,1.0,3.0
14,1,60,6,3,0,34,1,1.0,1.0,03,PETANI KEBUN SAWIT SENDIRI,2.0,0.0,11,2.0,1.0,3.0
14,1,60,6,3,0,33,1,1.0,2.0,06,PENGOLAH PAPAN,0.0,0.0,11,1.0,1.0,6.0
14,1,60,6,3,0,36,1,1.0,1.0,03,KEBUN SAWIT SENDIRI,4.0,0.0,11,2.0,1.0,3.0
14,1,60,6,3,0,45,1,1.0,2.0,03,KEBUN KARET KEBUN SAWIT,1.0,0.0,11,2.0,1.0,3.0
14,1,60,8,1,0,46,1,1.0,1.0,03,PENDERES KARET SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,1,0,53,1,1.0,1.0,23,USAHA PAPAN BUNGA,0.0,0.0,11,1.0,1.0,23.0
14,1,60,8,4,0,6,2,1.0,1.0,03,PENDERES KARET ORANG,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,26,3,1.0,1.0,12,JUALAN BAJU,0.0,0.0,11,1.0,1.0,12.0
14,1,60,8,4,0,34,2,1.0,1.0,03,PENDERES KEBUN KARET ORANG ,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,18,1,1.0,1.0,03,PANEN SAWIT ORANG,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,36,2,1.0,1.0,11,KEPALA TUKANG BANGUNAN,1.0,0.0,11,1.0,1.0,11.0
14,1,60,8,4,0,27,2,1.0,1.0,03,PENDERES KARET SENDIRI,1.0,0.0,10,1.0,1.0,3.0
14,1,60,8,4,0,37,1,1.0,1.0,03,KEBUN SAWIT SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,19,3,1.0,1.0,03,PENDERES KARET SENDIRI,0.0,0.0,10,1.0,1.0,3.0
14,1,60,8,4,0,25,2,1.0,1.0,03,PENDERES KARET SENDIRI,1.0,0.0,10,1.0,1.0,3.0
14,1,60,8,4,0,29,3,1.0,1.0,03,PENDERES KARET ORANG LAIN,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,31,2,1.0,1.0,03,PETANI KEBUN SAWIT SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,32,1,1.0,1.0,03,PANEN SAWIT SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,33,4,1.0,1.0,03,PENDERES KEBUN KARET ORANG,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,45,2,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,46,1,1.0,1.0,03,KEBUN SAWIT SENDIRI,1.0,0.0,10,1.0,1.0,3.0
14,1,60,6,3,0,50,1,1.0,1.0,03,PETANI KARET MILIK SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,6,4,0,9,1,1.0,1.0,03,KEBUN SAWIT,1.0,0.0,11,1.0,1.0,3.0
14,1,60,6,4,0,10,2,1.0,1.0,14,PEDAGANG MAKANAN,0.0,0.0,11,1.0,1.0,14.0
14,1,60,8,4,0,41,4,1.0,1.0,12,WARUNG SEMBAKO,0.0,0.0,11,1.0,1.0,12.0
14,1,60,8,3,0,3,1,1.0,1.0,03,KEBUN KARET,0.0,1.0,11,1.0,1.0,3.0
14,1,60,8,2,0,44,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,60,8,3,0,2,1,1.0,1.0,24,SINSO KAYU,0.0,0.0,11,1.0,1.0,24.0
14,1,60,8,3,0,14,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,11,2,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,10,1.0,1.0,3.0
14,1,60,6,4,0,3,2,1.0,1.0,24,LAUNDRY,1.0,0.0,11,1.0,1.0,24.0
14,1,60,6,4,0,4,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,40,4,1.0,1.0,03,KEBUN SAWIT SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,49,1,1.0,1.0,03,PENDERES KARET ORANG,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,17,5,1.0,1.0,03,PENDERES KARET SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,23,4,1.0,1.0,03,PENDERES KARET SENDIRI,0.0,0.0,10,1.0,1.0,3.0
14,1,60,8,4,0,39,1,1.0,1.0,03,PANEN SAWIT SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,1,0,2,1,1.0,1.0,25,KEBUN KARET SENDIRI,0.0,0.0,11,1.0,1.0,25.0
14,1,60,8,4,0,43,1,1.0,1.0,03,KEBUN SAWIT SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,4,0,48,1,1.0,1.0,03,KEBUN SAWIT SENDIRI,1.0,0.0,10,1.0,1.0,3.0
14,1,60,6,4,0,5,1,1.0,1.0,14,WARUNG SEMBAKO,0.0,0.0,01,1.0,1.0,14.0
14,1,60,6,4,0,13,1,1.0,1.0,03,KEBUN SAWIT,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,1,0,13,2,1.0,1.0,24,USAHA LONDRY,0.0,0.0,11,1.0,1.0,24.0
14,1,60,8,1,0,16,1,1.0,1.0,03,PENDERES KARET MILIK SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,1,0,25,1,1.0,1.0,03,PENDERES KARET MILIK SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,11,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,24,1,1.0,1.0,03,PENDERES KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,31,1,1.0,1.0,03,PENDEDES KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,13,1,1.0,1.0,03,KEBUN KARET ,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,36,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,25,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,27,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,23,2,1.0,1.0,12,WARUNG HARIAN,0.0,0.0,11,1.0,1.0,12.0
14,1,60,8,3,0,32,1,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,11,2.0,1.0,3.0
14,1,60,8,3,0,30,1,1.0,1.0,03,PENDERES KARET,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,46,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,35,1,1.0,1.0,03,PENDERES KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,54,1,1.0,1.0,03,KEBUN KARET,1.0,0.0,10,1.0,1.0,3.0
14,1,60,8,3,0,53,1,1.0,1.0,03,KEBUN SAWIT,5.0,0.0,10,2.0,1.0,3.0
14,1,60,8,3,0,55,2,1.0,1.0,03,KEBUN KARET,1.0,0.0,10,1.0,1.0,3.0
14,1,60,8,3,0,56,1,1.0,1.0,03,KEBUN SAWIT,1.0,0.0,10,1.0,1.0,3.0
14,1,60,8,3,0,49,1,1.0,1.0,03,KEBUN SAWIT,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,7,0,15,1,1.0,1.0,03,TANI BERKEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,2,0,41,1,1.0,1.0,03,SAWIT,0.0,0.0,11,2.0,1.0,3.0
14,1,60,8,2,0,42,1,1.0,1.0,03,KEBUN KARET,1.0,0.0,11,1.0,1.0,3.0
14,1,60,8,1,0,26,1,1.0,1.0,25,KEBUN KARET SENDIRI,2.0,0.0,11,1.0,1.0,25.0
14,1,60,8,1,0,27,1,1.0,1.0,12,BENGKEL MOBIL MILIK SENDIRI,0.0,0.0,11,1.0,1.0,12.0
14,1,60,8,1,0,37,1,1.0,1.0,03,PENDERES KARET MILIK SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,1,0,32,1,1.0,1.0,11,TUKANG RUMAH,0.0,1.0,11,1.0,1.0,11.0
14,1,60,8,1,0,34,2,1.0,1.0,22,KLINIK BUNDA,11.0,0.0,02,4.0,1.0,22.0
14,1,60,8,1,0,33,1,1.0,1.0,08,BIKIN BATU BATA SENDIRI,0.0,0.0,11,1.0,1.0,8.0
14,1,60,8,1,0,39,1,1.0,1.0,03,PENDERES KARET SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,1,0,36,2,1.0,1.0,12,WARUNG SEMBAKO,0.0,0.0,11,1.0,1.0,12.0
14,1,60,8,1,0,40,1,1.0,1.0,03,PENDERES KARET SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,6,4,0,20,1,1.0,1.0,14,JUALAN MAKANAN DAN MINUMAN,0.0,0.0,11,1.0,1.0,14.0
14,1,60,6,4,0,1,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,6,4,0,8,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,60,6,4,0,11,1,1.0,2.0,03,KEBUN SAWIT DAN JUALAN GAS,2.0,0.0,11,2.0,1.0,3.0
14,1,60,6,4,0,21,1,1.0,1.0,03,KEBUN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,1,0,8,1,1.0,1.0,24,CUCIAN HONDA,0.0,0.0,11,1.0,1.0,24.0
14,1,60,8,4,0,50,1,1.0,1.0,03,KEBUN KARET SENDIRI,2.0,0.0,10,1.0,1.0,3.0
14,1,60,8,4,0,52,2,1.0,1.0,03,PENDERES KARET SENDIRI,1.0,0.0,10,1.0,1.0,3.0
14,1,60,8,1,0,20,1,1.0,1.0,03,PANEN SAWIT SENDIRI,0.0,0.0,11,2.0,1.0,3.0
14,1,60,9,1,0,60,1,1.0,1.0,24,BENGKEL,0.0,0.0,11,1.0,1.0,24.0
14,1,60,9,2,0,28,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,60,9,2,0,29,2,1.0,1.0,14,OUTLET MAKANAN,0.0,1.0,11,1.0,15.0,14.0
14,1,60,8,3,0,44,1,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,3,0,45,1,1.0,1.0,03,KEBUN SAWIT,1.0,0.0,11,2.0,1.0,3.0
14,1,60,8,1,0,35,1,1.0,1.0,03,PENDERES KARET SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,6,0,4,1,1.0,1.0,03,PERKEBUNAN KARET SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,9,1,0,62,3,1.0,1.0,14,TOKO SEMBAKO,1.0,0.0,07,4.0,4.0,14.0
14,1,60,8,10,0,11,2,1.0,1.0,12,JUALAN BARANG HARIAN ,0.0,0.0,11,1.0,1.0,12.0
14,1,60,8,6,0,21,1,1.0,1.0,03,KEBUN KARET SENDIRI,0.0,1.0,11,1.0,1.0,3.0
14,1,60,9,3,0,16,1,1.0,1.0,12,BERJUALAN JAJANAN,0.0,0.0,11,1.0,4.0,12.0
14,1,60,9,2,0,24,1,1.0,1.0,12,DAGANG SEMBAKO,0.0,0.0,11,2.0,3.0,12.0
14,1,60,8,6,0,15,1,1.0,1.0,03,KEBUN KARET MILIK SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,8,6,0,20,1,1.0,1.0,03,KEBUN KARET SENDIRI,0.0,0.0,11,1.0,2.0,3.0
14,1,60,8,10,0,3,1,1.0,1.0,08,MENJAHIT,0.0,0.0,05,1.0,1.0,8.0
14,1,60,9,6,0,14,1,1.0,1.0,12,DAGANG IKAN DI PASAR,0.0,0.0,11,1.0,1.0,12.0
14,1,60,8,6,0,7,3,1.0,1.0,03,KEBUN KARET SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,9,1,0,1,1,1.0,1.0,12,JUALAN AYAM POTONG,0.0,0.0,11,2.0,1.0,12.0
14,1,60,8,6,0,22,1,1.0,1.0,03,KEBUN KARET SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,10,1,0,43,1,1.0,1.0,12,TOKO BANGUNAN,2.0,1.0,10,1.0,1.0,12.0
14,1,60,9,1,0,13,1,1.0,1.0,24,BENGKEL MOTOR,0.0,1.0,11,2.0,1.0,24.0
14,1,60,9,1,0,29,2,1.0,1.0,14,JUALAN MIE,0.0,1.0,11,1.0,1.0,14.0
14,1,60,9,7,0,32,1,1.0,1.0,14,PEDAGANG SEMBAKO,0.0,1.0,11,3.0,2.0,14.0
14,1,60,9,1,0,6,1,1.0,1.0,12,JUAL BELI TENAK,0.0,0.0,11,3.0,2.0,12.0
14,1,60,11,4,0,11,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,60,9,1,0,33,1,1.0,1.0,12,KONTER HP,2.0,0.0,07,2.0,1.0,12.0
14,1,60,11,4,0,18,2,1.0,1.0,12,TOKO SEMBAKO,0.0,0.0,11,1.0,1.0,12.0
14,1,60,11,5,0,4,1,1.0,1.0,16,USAHA BRI LINK,1.0,0.0,02,2.0,3.0,16.0
14,1,60,11,5,0,10,2,1.0,1.0,12,DAGANG PAKAIAN,0.0,0.0,02,1.0,1.0,12.0
14,1,60,11,5,0,7,2,1.0,1.0,12,USAHA OBAT OBATAN MILIK SENDIRI,0.0,0.0,02,3.0,3.0,12.0
14,1,60,11,5,0,9,2,1.0,1.0,12,DAGANG ALAT ALAT ELEKTRONIK,0.0,0.0,02,2.0,3.0,12.0
14,1,60,11,5,0,8,1,1.0,1.0,12,DAGANG ALAT ALAT HONDA,0.0,0.0,02,1.0,3.0,12.0
14,1,60,11,5,0,15,2,1.0,1.0,08,MENJAHIT PAKAIAN,0.0,0.0,02,1.0,3.0,8.0
14,1,60,10,2,0,26,5,1.0,1.0,24,SERVIS HP DAN JUAL PULSA,0.0,0.0,10,1.0,1.0,24.0
14,1,60,11,5,0,17,2,1.0,1.0,03,PERKEBUNAN SAWIT,1.0,0.0,02,2.0,3.0,3.0
14,1,60,10,4,0,5,2,1.0,1.0,12,KEDAI HARIAN MILIK SENDIRI,0.0,2.0,11,1.0,1.0,12.0
14,1,60,10,5,0,1,2,1.0,1.0,12,KEDAI SEMBAKO,1.0,2.0,10,2.0,1.0,12.0
14,1,60,10,5,0,17,1,1.0,1.0,16,FHOTO COPY DAN BRI LINK,2.0,4.0,10,1.0,2.0,16.0
14,1,60,10,5,0,7,1,1.0,1.0,14,JUALAN BAKSO DAN AIR TEBU,0.0,1.0,11,1.0,1.0,14.0
14,1,60,10,5,0,5,1,1.0,1.0,24,SEWA TENDA DAN PELAMINAN,2.0,2.0,11,1.0,1.0,24.0
14,1,60,10,5,0,16,2,1.0,1.0,12,TOKO PAKAN TERNAK,1.0,3.0,10,1.0,1.0,12.0
14,1,60,10,5,0,32,3,1.0,1.0,14,ROTI BAKAR MILIK SENDIRI,0.0,1.0,11,1.0,1.0,14.0
14,1,60,9,8,0,11,1,1.0,1.0,03,PETANI KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,9,9,0,2,1,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,3.0,3.0
14,1,60,9,9,0,1,1,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,9,9,0,3,1,1.0,1.0,04,NELAYAN,0.0,0.0,11,1.0,1.0,4.0
14,1,60,9,9,0,10,1,1.0,1.0,04,NELAYAN,0.0,0.0,11,1.0,1.0,4.0
14,1,60,10,5,0,24,1,1.0,1.0,14,JUAL BAKSO,0.0,1.0,11,1.0,1.0,14.0
14,1,60,11,4,0,8,1,1.0,1.0,12,DAGANG MAINAN,0.0,0.0,02,2.0,11.0,12.0
14,1,60,11,4,0,12,1,1.0,1.0,24,USAHA JAHIT PAKAIAN,0.0,0.0,11,1.0,3.0,24.0
14,1,60,11,4,0,13,1,1.0,1.0,14,DAGANG SARAPAN PAGI,0.0,0.0,11,1.0,3.0,14.0
14,1,60,11,4,0,14,1,1.0,1.0,03,PERKEBUNAN SAWIT,5.0,0.0,02,4.0,1.0,3.0
14,1,60,11,5,0,5,1,1.0,1.0,12,DAGANG ALAT PERTANIAN,0.0,0.0,02,2.0,3.0,12.0
14,1,60,11,5,0,13,3,1.0,1.0,12,DAGANG CONTER,0.0,1.0,02,1.0,3.0,12.0
14,1,60,11,5,0,16,1,1.0,1.0,12,DAGANG MAKANAN,0.0,0.0,02,1.0,3.0,12.0
14,1,60,11,5,0,18,1,1.0,1.0,12,DAGANG SEMBAKO,0.0,0.0,02,2.0,3.0,12.0
14,1,60,11,5,0,6,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,01,1.0,3.0,3.0
14,1,60,11,5,0,11,1,1.0,1.0,12,DAGANG ALAT ELEKTRONIK,0.0,0.0,11,1.0,7.0,12.0
14,1,60,10,2,0,29,5,1.0,1.0,12,JUAL PULSA DAN BRILINK,1.0,2.0,10,1.0,1.0,12.0
14,1,60,11,5,0,30,2,1.0,1.0,11,TUKANG PERABOT,0.0,0.0,02,1.0,1.0,11.0
14,1,60,11,5,0,29,1,1.0,1.0,12,DAGANG BUAH BUAHAN,0.0,1.0,11,1.0,1.0,12.0
14,1,60,11,5,0,34,2,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,10,1.0,3.0,3.0
14,1,60,11,5,0,40,1,1.0,1.0,03,PERKEBUNAN KARET,1.0,0.0,11,1.0,1.0,3.0
14,1,60,11,5,0,35,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,11,1.0,3.0,3.0
14,1,60,11,5,0,44,1,1.0,1.0,12,BERDAGANG MAINAN,0.0,0.0,01,1.0,3.0,12.0
14,1,60,11,5,0,45,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,11,1.0,3.0,3.0
14,1,60,11,5,0,46,1,1.0,1.0,24,PANGKAS RAMBUT,0.0,0.0,02,1.0,1.0,24.0
14,1,60,11,5,0,47,1,1.0,1.0,03,PERKEBUNAN KARET,1.0,0.0,11,1.0,1.0,3.0
14,1,60,11,6,0,1,1,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,11,6,0,12,2,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,01,1.0,1.0,3.0
14,1,60,11,6,0,14,1,1.0,1.0,03,TANI KARET,0.0,0.0,01,1.0,1.0,3.0
14,1,60,11,6,0,17,1,1.0,1.0,14,DAGANGAN MINUMAN,1.0,1.0,02,1.0,1.0,14.0
14,1,60,11,6,0,19,1,1.0,1.0,12,DAGANGAN PERABOTAN,0.0,1.0,02,1.0,1.0,12.0
14,1,60,11,6,0,18,1,1.0,1.0,12,DAGANG SEMBAKO,0.0,0.0,11,1.0,1.0,12.0
14,1,60,11,7,0,4,3,1.0,1.0,12,DAGANG ALAT BANGUNAN,1.0,1.0,02,3.0,3.0,12.0
14,1,60,11,7,0,5,3,1.0,1.0,12,DAGANG OBAT OABATAN,0.0,0.0,02,2.0,3.0,12.0
14,1,60,11,6,0,20,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,10,1.0,1.0,3.0
14,1,60,11,7,0,2,3,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,02,2.0,32.0,3.0
14,1,60,12,1,0,18,1,1.0,1.0,03,PETANI SAWIT KEBUN SENDIRI,1.0,0.0,11,1.0,1.0,3.0
14,1,60,11,7,0,9,4,1.0,1.0,14,WARUNG KOPI,0.0,0.0,11,1.0,1.0,14.0
14,1,60,11,7,0,10,5,1.0,1.0,03,KEBUN SAWIT,0.0,0.0,01,1.0,3.0,3.0
14,1,60,12,1,0,11,1,1.0,1.0,12,TOKO PAKAIAN JADI PASAR,0.0,1.0,11,1.0,4.0,12.0
14,1,60,9,9,0,6,1,1.0,1.0,03,NELAYAN,0.0,0.0,11,1.0,3.0,3.0
14,1,60,12,1,0,24,1,1.0,1.0,03,PETANI KEBUN KARET ORANG LAIN,0.0,0.0,11,1.0,1.0,3.0
14,1,60,11,2,0,7,1,1.0,1.0,23,USAHA PAPAN FLORIST,0.0,0.0,11,1.0,3.0,23.0
14,1,60,11,2,0,9,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,11,1.0,3.0,3.0
14,1,60,9,9,0,15,1,1.0,1.0,01,PETANI KEBUN SAYUR,0.0,1.0,11,1.0,1.0,1.0
14,1,60,12,2,0,7,2,1.0,1.0,14,USAHA KEDAI KOPI,0.0,1.0,11,1.0,4.0,14.0
14,1,60,12,2,0,14,2,1.0,1.0,14,JUALAN KUE DAN KATERINGAN,1.0,0.0,11,1.0,1.0,14.0
14,1,60,12,1,0,38,1,1.0,1.0,03,PEMBIBITAN SAWIT,0.0,0.0,11,1.0,1.0,3.0
14,1,60,12,2,0,17,1,1.0,1.0,24,BENGKEL LAS MILIK SENDIRI,2.0,0.0,01,1.0,6.0,24.0
14,1,60,12,2,0,9,1,1.0,1.0,03,KEBUN SAWIT MILIK SENDIRI,4.0,0.0,11,1.0,4.0,3.0
14,1,60,12,2,0,25,1,1.0,1.0,12,JUALAN SEMBAKO,4.0,0.0,01,2.0,4.0,12.0
14,1,60,12,2,0,43,1,1.0,1.0,13,ANGKUT BARANG BEKAS/GAS ELPIJI,0.0,0.0,11,1.0,1.0,13.0
14,1,60,12,2,0,19,1,1.0,1.0,12,CUCIAN MOBIL,4.0,0.0,01,1.0,1.0,12.0
14,1,60,12,3,0,4,2,1.0,1.0,14,JUAL JUS LAKSANDA,0.0,1.0,11,1.0,1.0,14.0
14,1,60,12,3,0,2,2,1.0,1.0,14,JUALAN KUE DIPASAR,0.0,0.0,11,1.0,1.0,14.0
14,1,60,12,3,0,14,1,1.0,1.0,14,JUALAN AYAM KENTUCKY,0.0,0.0,01,1.0,4.0,14.0
14,1,60,11,5,0,23,5,1.0,1.0,12,DAGANG AYAM POTONG,0.0,1.0,11,1.0,1.0,12.0
14,1,60,11,5,0,25,4,1.0,1.0,12,DAGANG ALAT ALAT PERTANIAN,0.0,0.0,02,1.0,1.0,12.0
14,1,60,11,5,0,38,2,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,10,1.0,1.0,3.0
14,1,60,12,6,0,18,1,1.0,1.0,12,KEDAI HARIAN MILIK SENDIRI,0.0,1.0,11,1.0,1.0,12.0
14,1,60,11,5,0,42,3,1.0,1.0,12,DAGANG AYAM POTONG,0.0,0.0,11,1.0,3.0,12.0
14,1,60,11,6,0,9,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,01,1.0,1.0,3.0
14,1,60,11,6,0,21,2,1.0,1.0,12,DAGANG PAKAIAN,0.0,0.0,02,2.0,1.0,12.0
14,1,60,11,7,0,8,4,1.0,1.0,14,WARUNG KOPI,0.0,0.0,02,1.0,1.0,14.0
14,1,60,13,1,0,55,1,1.0,1.0,12,JUALAN SEMBAKO,0.0,1.0,11,1.0,1.0,12.0
14,1,60,12,6,0,20,1,1.0,1.0,14,JUALAN BAKSO MILIK SENDIRI,0.0,1.0,11,1.0,1.0,14.0
14,1,60,11,2,0,11,1,1.0,1.0,12,DAGANG EMAS,0.0,1.0,01,2.0,2.0,12.0
14,1,60,11,2,0,3,2,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,11,1.0,32.0,3.0
14,1,60,11,2,0,18,2,1.0,1.0,10,USAHA DEPOT AIR,0.0,0.0,02,1.0,32.0,10.0
14,1,60,11,3,0,2,1,1.0,1.0,24,PENJAHIT PAKAIAN,0.0,1.0,11,1.0,1.0,24.0
14,1,60,11,2,0,16,1,1.0,1.0,14,DAGANGAN MAKANAN,0.0,0.0,01,1.0,3.0,14.0
14,1,60,11,3,0,12,1,1.0,1.0,12,PERDAGANGAN PUPUK TANAMAN,0.0,0.0,02,2.0,1.0,12.0
14,1,60,11,4,0,6,1,1.0,1.0,12,DAGANG SEMBAKO,0.0,0.0,02,1.0,3.0,12.0
14,1,60,11,3,0,13,1,1.0,1.0,03,PERKEBUNAN SAWIT,0.0,0.0,10,1.0,32.0,3.0
14,1,60,11,4,0,5,1,1.0,1.0,12,DAGANG FOTO COPY,0.0,1.0,02,1.0,3.0,12.0
14,1,60,11,4,0,7,1,1.0,1.0,03,PERKEBUNAN KARET,0.0,0.0,11,1.0,1.0,3.0
14,1,60,13,6,0,6,1,1.0,1.0,08,PERABOTAN,3.0,0.0,11,2.0,5.0,8.0
14,1,60,11,2,0,10,1,1.0,1.0,12,DAGANG MAKAN TERNAK,0.0,0.0,02,2.0,3.0,12.0
14,1,60,11,2,0,12,1,1.0,1.0,12,DAGANG SEMBAKO,0.0,0.0,02,1.0,2.0,12.0
14,1,60,13,7,0,24,5,1.0,1.0,03,KEBUN SAWIT,2.0,0.0,10,1.0,2.0,3.0
14,1,60,13,7,0,26,1,1.0,1.0,18,CETAK FOTO,0.0,0.0,11,1.0,4.0,18.0
14,1,60,13,7,0,27,2,1.0,1.0,08,PENJAHIT,0.0,0.0,11,1.0,4.0,8.0
14,1,60,13,2,0,16,2,1.0,1.0,14,JUALAN KUE ONLINE,0.0,0.0,11,1.0,4.0,14.0
14,1,60,13,2,0,11,2,1.0,1.0,12,WARUNG HARIAN,0.0,1.0,11,1.0,1.0,12.0
14,1,60,12,3,0,38,1,1.0,1.0,12,JUALAN PAKAIAN JADI,0.0,0.0,11,1.0,1.0,12.0
14,1,60,12,4,0,4,4,1.0,1.0,12,JUALAN BARANG SEMBAKO,0.0,0.0,11,1.0,1.0,12.0
14,1,60,12,3,0,42,2,1.0,1.0,12,JUALAN BARANG SEMBAKO,0.0,1.0,01,1.0,1.0,12.0
14,1,60,11,4,0,1,1,1.0,1.0,12,TOKO EMAS,0.0,0.0,02,2.0,1.0,12.0
14,1,60,13,7,0,37,1,1.0,1.0,14,JUALAN LONTONG,0.0,0.0,11,1.0,4.0,14.0
14,1,60,13,8,0,1,2,1.0,1.0,14,JUAL GORENGAN,0.0,0.0,11,1.0,4.0,14.0
14,1,60,11,4,0,3,2,1.0,1.0,14,DAGANG GORENGAN,0.0,2.0,02,1.0,7.0,14.0
14,1,60,13,2,0,8,3,1.0,1.0,09,PENYEDIA JASA LAS TERALI,1.0,1.0,11,1.0,4.0,9.0
14,1,60,12,3,0,27,1,1.0,1.0,03,PETANI KEBUN SAWIT SENDIRI,0.0,0.0,11,1.0,1.0,3.0
14,1,60,13,2,0,19,1,1.0,1.0,12,MENJUAL SEPATU DAN TAS,0.0,0.0,11,1.0,4.0,12.0
14,1,60,13,2,0,20,2,1.0,2.0,14,WARUNG BAKSO,0.0,3.0,11,1.0,4.0,14.0
